1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0
89,0,0.1,0,0.2,0.2,0,0,0,0.2,0.2,0,0,0,0,0.2
90,0,0.2,0,0.7,0.5,0,0,0,0.6,0.5,0,0,0,0,0.5
91,0.2,0.8,0,1.2,1.2,0.1,0,0,1.1,1,0,0,0,0,1
92,0.9,1.3,0,1.4,1.5,0.2,0.3,0,1.3,1.2,0,0.1,0.1,0.1,1.2
93,1.5,1.2,0.2,1.5,1.8,0.4,1.2,0,1.5,1.4,0.1,0.4,0.4,0.4,1.4
94,1.7,1.7,0.8,1.6,1.9,0.5,1.5,0.1,1.7,1.6,0.6,1.1,1.1,1,1.7
95,2,1.9,1.3,1.7,1.8,0.8,1.5,0.1,1.9,1.8,1.2,1.4,1.4,1.3,1.9
96,2.4,2.1,1.7,1.9,1.7,1.5,1.7,0.2,2.1,2,1.6,1.8,1.7,1.7,2
97,2.6,2.3,2.1,2.2,2.1,1.7,1.5,0.6,2.3,2.2,1.8,2.1,2,1.9,2.2
98,2.8,2.6,2.4,2.6,2.5,1.4,1.7,1.3,2.5,2.4,2.1,2.3,2.3,2.2,2.4
99,3.1,2.9,2.7,2.9,2.8,1.2,2,1.7,2.7,2.6,2.5,2.5,2.5,2.6,2.6
100,3.3,3.2,3,3.2,3,1.6,1.9,2.1,2.8,2.8,2.6,2.8,2.8,2.7,2.8
101,3.5,3.4,3.2,3.4,3.3,1.9,2,2.5,3,3,2.3,3,3,2.9,3
102,3.7,3.7,3.4,3.6,3.6,1.9,1.9,2.9,3.2,3.2,2.9,3.1,3.2,3.2,3.2
103,3.9,3.9,3.6,3.9,3.8,1.7,1.6,3.2,3.4,3.3,3.3,3.3,3.3,3.3,3.4
104,4.1,4,3.8,4.1,4,1.7,1.4,3.5,3.5,3.5,3.4,3.5,3.5,3.5,3.6
105,4.3,4.2,3.9,4.2,4.2,2.1,1.5,3.8,3.7,3.7,3.4,3.7,3.7,3.5,3.7
106,4.5,4.3,4.1,4.4,4.5,2.1,1.9,4.1,3.8,3.9,3.5,3.9,3.9,3.5,3.9
107,4.7,4.3,4.2,4.6,4.7,1.6,2.2,4.3,4,4.1,3.6,4,4.1,3.5,4
108,4.8,4.5,4.4,4.7,4.9,2,2.5,4.4,4.1,4.2,3.7,4.2,4.3,3.7,4.2
109,5,4.7,4.7,4.9,5,2.7,2.1,4.3,4.3,4.3,3.8,4.3,4.4,4,4.3
110,5.1,4.7,4.9,5,5.1,2.5,1.9,4.1,4.4,4.4,4.1,4.4,4.5,4.2,4.4
111,5.2,3.9,5.2,4.7,5.2,2.5,2.3,3.8,4.5,4.5,4.3,4.5,4.6,4.4,4.5
112,5.3,3.6,5.3,5,5.2,2.6,2.8,3.3,4.6,4.6,4.4,4.6,4.8,4.5,4.6
113,5.4,3,5.5,5.2,5.3,3,3.4,3.7,4.7,4.7,4.5,4.7,4.9,4.7,4.7
114,5.5,2.9,5.7,4.9,5.4,3.8,3.5,4.2,4.7,4.8,4.6,4.8,5,4.8,4.8
115,5.7,3.7,5.8,5.3,5.6,4.6,3.4,4.5,4.8,4.9,4.9,4.9,5.1,5,4.9
116,5.8,4,6,5.9,5.7,5.1,3,4.4,4.9,4.9,5.2,5,5.2,5.1,4.9
117,5.9,4.3,6.1,6.4,5.8,5.4,3.2,3.6,5,4.9,5.4,5.1,5.3,5.2,5
118,6,4.8,6.2,6.6,5.9,5.7,3.5,3,5,5,5.4,5.2,5.4,5.3,5.1
119,6.1,5.4,6.3,6.7,6,5.9,4.2,3.7,5,5.1,5.4,5.3,5.4,5.4,5.1
120,6.1,5.8,6.5,6.8,6.1,5.8,4.6,4.3,5.1,5.2,5.5,5.4,5.5,5.5,5.2
121,6,5.6,6.5,6.3,5.7,5.8,3.9,4.8,5,5.2,5.6,5.3,5.5,5.6,4.9
122,4.7,5.1,5.5,5.2,5.3,5.8,2.6,5.1,4.7,5.1,5.7,5,5.5,5.6,4.3
123,3.6,4.8,4.3,4.5,4.9,5.8,2.3,5.2,4.7,4.9,5.9,4.9,5.5,5.7,4.7
124,3,4.2,3,4.4,4.3,5.7,2.4,5.2,4.2,4.9,6.1,4.3,5.5,5.7,5.4
125,2.8,3.7,2.5,3.8,4.1,5.7,2.5,5.2,3.8,4.7,6.2,3.8,5.6,5.8,5.8
126,2.7,3,2.9,3.8,5,5.5,2.6,5.1,4.1,4.6,6.3,3.9,5.7,5.8,6
127,2.9,3,3.6,4.1,6.1,5.5,2.6,4.9,4.5,4.2,6.3,4.2,5.7,5.8,6.2
128,3,3.1,3.5,4.5,5.6,5.3,2.6,4.7,4.6,4.1,6.4,4.3,5.6,5.8,6.4
129,3,3,3.3,4,4.7,5.2,2.5,4.6,4.7,4,6.5,3.8,5.6,5.7,6.5
130,3.1,3.5,3.7,3.1,4.4,5.1,2.1,4.3,4.5,4,6.6,4.2,5.6,5.8,6.5
131,3.1,4,3.5,2.4,4.5,5,1.7,4.1,4.6,4.1,6.6,5,5.6,5.8,6.6
132,3.3,4.1,3.6,2.5,4.4,4.9,1.6,3.8,4.6,4.3,6.6,5.5,5.5,5.8,6.5
133,3.9,4,4.1,2.6,4.4,4.7,2,3.8,4.4,4.6,6.5,5.6,5.6,5,5.8
134,4.1,4.7,4.3,2.7,4.5,4.6,2.6,3.8,4.1,4.8,6.6,5.6,5.6,3.9,5.2
135,4.6,5.5,4.8,2.8,4.5,4.4,2.9,3.7,4,5,6.7,5.5,5.6,3.2,4.8
136,4.4,4.4,5.5,2.9,4.5,4.3,3,3.6,3.9,5.1,6.9,5.4,5.5,2.8,4.5
137,4.9,3.8,6,2.5,4.1,4.2,3,3.3,3.7,5.2,7,5.2,5.4,2.5,4.3
138,5.5,4.6,6.2,2.3,3.6,4.1,3.1,3,3.6,5.2,7.1,5,5.3,2.3,4.1
139,5.2,5.2,5.9,2.1,3.1,3.9,3,2.9,3,5.2,7.1,4.7,5.1,2.2,3.9
140,4.8,5.3,5.5,1.8,3,3.8,3,2.6,2.6,5.3,7.1,4.5,4.9,2.4,3.6
141,4.6,5.1,5.2,1.6,3,3.8,2.9,2.4,2.5,5.3,7.1,4,4.7,2.6,3.5
142,5.5,4,5.1,1.6,2.8,3.7,2.8,2,1.9,5.2,7.1,3.7,4.5,2.7,3.1
143,5,4.3,4.6,2,2.6,3.7,2.7,1.8,1.7,5.2,7.2,3.4,4.3,2.8,2.9
144,4.1,4.8,4,2.2,2.3,3.5,2.5,1.6,1.8,5.1,7.2,3.1,4.2,2.9,2.6
145,3.9,4.7,3.4,2.4,2.2,3.2,2.5,1.5,2.9,5.1,6.7,3.1,4,2.8,2.3
146,3.6,4.6,3,2.7,2.1,3.1,2.7,1.5,3.8,5,6.1,3,3.9,2.6,2.1
147,3.4,4.5,2.8,2.6,2,3.1,3,1.5,4.4,4.9,5.5,3,3.7,2.5,2
148,3.2,4.3,2.7,2.3,1.7,3,3.4,1.6,4.7,4.7,4.9,2.8,3.3,2.5,1.8
149,3,4.1,2.6,2,1.5,2.8,3.6,1.7,4.7,4.6,4.3,2.7,3.2,2.4,1.8
150,2.8,4,2.5,1.7,1.3,2.4,3.7,1.8,4.5,4.3,3.8,2.7,2.9,2.2,1.8
151,2.6,3.9,2.4,1.6,1.2,2.2,3.8,1.9,4.2,4,3.3,2.6,2.6,2,1.6
152,2.4,3.8,2.3,1.6,1.2,2,4.1,2,3.8,3.7,3,2.6,2.3,1.7,1.5
153,2.3,3.6,2.4,1.5,1.4,1.9,4.3,2.3,3.6,3.3,2.5,2.4,2,1.6,1.3
154,2.1,3.5,2.3,1.3,1.9,1.9,4.5,2.4,3.4,2.9,2.1,2.2,1.7,1.5,1.3
155,1.9,3.2,2.2,0.9,2.3,2.1,4.7,2.4,3.3,2.5,1.8,1.9,1.4,1.4,1.2
156,1.6,3,2.2,0.8,2.1,2.1,4.9,2.6,3.1,2.1,1.5,1.7,1.2,1.4,0.9
157,1.5,2.8,1.9,1.7,1.8,2.2,4.7,2.7,2.8,2.2,1.5,1.8,1.1,1.3,1
158,1.4,2.6,1.6,1.8,1.5,2.3,4.5,2.7,2.6,2.2,1.9,2.4,1.1,1.3,1.2
159,1.4,2.3,1.3,1.6,1.3,2.3,4.4,2.6,2.6,2.2,2.5,2.8,1.2,1.3,1.5
160,1.3,2.2,0.9,1.4,1.2,2.6,4.4,2.4,2.6,2.3,2.8,2.7,1.2,1.3,1.6
161,1.2,1.9,0.6,1.4,1.1,2.8,4.3,2.4,2.6,2.4,2.9,2.7,1.3,1.5,1.9
