0.9835422431213179,-0.4603030521397824,-0.9958770614692654,-0.14210262057615863,-0.6812818123943664,-0.4318737458111812,0.4070223378811328,-0.0880712629036002,0.47379221425261375,0.9894824458177576,-0.19324823958661425,-0.029492619608475004,0.030141980549309735,0.3346148033936889,0.7441999417726403,0.9572662326236783,0.9958770614692654
-0.4603030521397824,-0.7144231404412736,0.3778735632183907,-0.9050726816301827,-0.5008872628774497,-0.7362869793698339,-0.992502425608381,-0.9268562683685785,-0.9806715643647078,-0.42758787144060534,-0.8817994626738436,-0.9472805392754761,-0.9646948884775765,-0.9990084368842488,-0.856329878850207,-0.556410878636014,-0.3778735632183907
-0.9958770614692654,0.3778735632183907,1.0,0.051724137931034475,0.6120689655172411,0.3482758620689652,-0.4882032667876588,-0.0026525198938993633,-0.5517241379310345,-0.9985248017702378,0.10344827586206873,-0.061302681992337016,-0.12068965517241392,-0.41871921182266025,-0.8017241379310345,-0.9795544705523345,-1.0
-0.14210262057615863,-0.9050726816301827,0.051724137931034475,-0.9946492271105828,-0.758087087109769,-0.9181230349479921,-0.8968136189551991,-0.99879509694406,-0.8614476999989443,-0.105872668564065,-0.9879526543406366,-0.9999539787624095,-0.9976040515593956,-0.9285580498304119,-0.6383626646576873,-0.25157643658831097,-0.051724137931034475
-0.6812818123943664,-0.5008872628774497,0.6120689655172411,-0.758087087109769,-0.2507431629013087,-0.5281249295102155,-0.9889727453363708,-0.7924251319739748,-0.9972451683744914,-0.654104756463405,-0.7232441133383378,-0.8268385304626087,-0.8588942286248568,-0.9744269582437799,-0.9633696933347318,-0.7586482242659827,-0.6120689655172411
-0.4318737458111812,-0.7362869793698339,0.3482758620689652,-0.9181230349479921,-0.5281249295102155,-0.7574078478002382,-0.9881195649266883,-0.9383125975022166,-0.973962194196784,-0.398660148001976,-0.8963342855016512,-0.956979304471937,-0.9725733136936708,-0.9970903153980443,-0.8394950176934615,-0.5297388948290693,-0.3482758620689652
0.4070223378811328,-0.992502425608381,-0.4882032667876588,-0.8968136189551991,-0.9889727453363708,-0.9881195649266883,-0.5233151405957163,-0.871431913589519,-0.4585265241655328,0.44009600157591244,-0.9185513983591617,-0.8411603717060245,-0.8074294638135676,-0.5881197314477113,-0.13022132414422083,0.302646646697563,0.4882032667876588
-0.0880712629036002,-0.9268562683685785,-0.0026525198938993633,-0.99879509694406,-0.7924251319739748,-0.9383125975022166,-0.871431913589519,-0.9999859282764249,-0.8325602703119577,-0.05164871813817785,-0.9949057341577019,-0.9979531040230367,-0.9923666636863339,-0.9070018977091929,-0.595565549905463,-0.19858012677346812,0.0026525198938993633
0.47379221425261375,-0.9806715643647078,-0.5517241379310345,-0.8614476999989443,-0.9972451683744914,-0.973962194196784,-0.4585265241655328,-0.8325602703119577,-0.3912009512485136,0.5056246593016692,-0.8866268834481977,-0.7986358751809419,-0.7613427726313053,-0.5263752558438283,-0.05616237547765407,0.3726550937196925,0.5517241379310345
0.9894824458177576,-0.42758787144060534,-0.9985248017702378,-0.105872668564065,-0.654104756463405,-0.398660148001976,0.44009600157591244,-0.05164871813817785,0.5056246593016692,0.9941035595005856,-0.15730187004945712,0.0070168539073152195,0.06661099717741009,0.3687930882805636,0.768088123213087,0.9671859069123123,0.9985248017702378
-0.19324823958661425,-0.8817994626738436,0.10344827586206873,-0.9879526543406366,-0.7232441133383378,-0.8963342855016512,-0.9185513983591617,-0.9949057341577019,-0.8866268834481977,-0.15730187004945712,-0.9785969084423308,-0.9991058039811983,-0.9998494767882381,-0.9465593427661749,-0.6774244931080935,-0.30143298405725805,-0.10344827586206873
-0.029492619608475004,-0.9472805392754761,-0.061302681992337016,-0.9999539787624095,-0.8268385304626087,-0.956979304471937,-0.8411603717060245,-0.9979531040230367,-0.7986358751809419,0.0070168539073152195,-0.9991058039811983,-0.9924839623610927,-0.9834246579427978,-0.8807391785595026,-0.5474222716841292,-0.14075143274502336,0.061302681992337016
0.030141980549309735,-0.9646948884775765,-0.12068965517241392,-0.9976040515593956,-0.8588942286248568,-0.9725733136936708,-0.8074294638135676,-0.9923666636863339,-0.7613427726313053,0.06661099717741009,-0.9998494767882381,-0.9834246579427978,-0.9708680142687275,-0.8509426111879129,-0.4965654590323639,-0.08148646943527349,0.12068965517241392
0.3346148033936889,-0.9990084368842488,-0.41871921182266025,-0.9285580498304119,-0.9744269582437799,-0.9970903153980443,-0.5881197314477113,-0.9070018977091929,-0.5263752558438283,0.3687930882805636,-0.9465593427661749,-0.8807391785595026,-0.8509426111879129,-0.6493484433012202,-0.2070782575700052,0.22746434568689222,0.41871921182266025
0.7441999417726403,-0.856329878850207,-0.8017241379310345,-0.6383626646576873,-0.9633696933347318,-0.8394950176934615,-0.13022132414422083,-0.595565549905463,-0.05616237547765407,0.768088123213087,-0.6774244931080935,-0.5474222716841292,-0.4965654590323639,-0.2070782575700052,0.28552318668252075,0.6650888605369796,0.8017241379310345
0.9572662326236783,-0.556410878636014,-0.9795544705523345,-0.25157643658831097,-0.7586482242659827,-0.5297388948290693,0.302646646697563,-0.19858012677346812,0.3726550937196925,0.9671859069123123,-0.30143298405725805,-0.14075143274502336,-0.08148646943527349,0.22746434568689222,0.6650888605369796,0.9190539215581286,0.9795544705523345
0.9958770614692654,-0.3778735632183907,-1.0,-0.051724137931034475,-0.6120689655172411,-0.3482758620689652,0.4882032667876588,0.0026525198938993633,0.5517241379310345,0.9985248017702378,-0.10344827586206873,0.061302681992337016,0.12068965517241392,0.41871921182266025,0.8017241379310345,0.9795544705523345,1.0
